text,label
İnsanlardan her şeyi beklediğim için şaşırmıyorum artık.,Surprise
Tatillerde ve uyuduğum zamanlar.,Happy
Yangın merdiveninde kilitli kaldığımda.,Fear
Salaklık.,Anger
Evde kola olmadığı zamanlar.,Sadness
"""Gay"" çiftler.",Disgust
Lisedeki sevgililerin sonra evlenmesi.,Happy
İlk öpücük.,Happy
Elektrikler kesilmişti.,Fear
Okuldaki takım kaybettiği zaman.,Sadness
Oyun konsolu bozulduğu zaman.,Sadness
Ayağıma böcek tırmanmıştı.,Fear
Evrenin oluşumunu ilk anlattıklarında.,Surprise
Bir arkadaşım espri yapınca gülüp mutlu oldum.,Happy
Kabus gördüğüm zaman.,Fear
Sınıfta boş konuşulduğu zaman öfkelenirim.,Anger
Ankara gücünün küme düşmesine üzüldüm.,Sadness
Birisini burnunu karıştırırken gördüğüm zaman.,Disgust
Bir anket yapacağız dendiği zaman şaşırdım.,Surprise
Tuvaletimi uzun süre tutup tuvaletimi yaptığımda mutlu oluyorum.,Happy
Köpeklerden korkarım.,Fear
Arkadaşımın defterime saçma sapan şeyler yazması.,Anger
Bilgisayar oyununda kaybedince üzülürüm.,Sadness
Arkadaşımı burnunu karıştırırken yakaladığımda.,Disgust
Düşük beklediğim bir sınavdan yüksek not alınca.,Surprise
Tatile girecek olmak düşüncesi ve yazın geldiğinde motor kullanabileceğimi düşündüğümde mutlu oluyorum.,Happy
Evde yalnız olduğumda aslında yalnız olmadığımı düşündüğümde korkarım.,Fear
Hak etmediğim bir not aldığımda öfkeleniyorum.,Anger
Dedemin vefat edeceği gerçeğini düşündüğümde üzülürüm.,Sadness
Toplu taşıma araçlarında kalabalıkta sıkışık olduğumuz zamanlar tiksiniyorum.,Disgust
Eğer karşımdaki kişi beni yanıltırsa şaşırırım.,Surprise
Uzun zaman sonra babamı gördüğümde mutlu oldum.,Happy
Herhangi bir yerde yılan gördüğüm zaman.,Fear
Birisi beni gıcık ettiği zaman.,Anger
Çok çalıştığım ve yüksek beklediğim bir sınavdan düşük not alınca üzülürüm.,Sadness
Yılan gördüğümde.,Fear
Düşük beklediğim sınavdan yüksek not aldığımda.,Happy
Bilgisayarımdaki bir sorunu kendi başıma halletmek.,Happy
Çok değerli bir eşyamı kaybetmek.,Sadness
Hoşlandığım kıza yakın davranan başka bir erkek olduğu zaman öfkelenirim.,Anger
Sulu sulu öpülmekten tiksinirim.,Disgust
Edebiyat sınavından 90 almak ve cebimden 20 TL çıktığı zaman.,Happy
Gece karabasan geldiğinde çok korkmuştum.,Fear
Kalabalık otobüslere binemediğim zaman öfkeleniyorum.,Anger
Arka arkaya sınav olduğunda kendime hiç vakit ayıramadığım zaman üzülüyorum.,Sadness
Babam dişini gıcırdattığı zaman.,Disgust
Ağabeyimin erken geleceğini ve hiç çalışmadığı halde not ortalamasının yüksek olduğunu öğrendiğimde şaşırdım.,Surprise
Fikirlerimi rahatça paylaşabildiğim arkadaşlarımın yanında olduğum zaman mutlu oluyorum.,Happy
Bir sınava çok çalışmama rağmen girmeden önce hiç bir şey hatırlayamamaktan korkarım.,Fear
İnsanların hiç bir şey yapmadan sadece konuşması öfkelendiriyor.,Anger
Bir konu hakkında elimden gelen her şeyi yapmama rağmen hak ettiğimi alamamak.,Anger
"İnsanların öz eleştiri yapmadan , karşısındaki kişiyi acımasızca eleştirmesi tiksindiriyor.",Disgust
Aynı ortamda bulunduğum kişilerin çoğunun geri zekalı olması ve bunu kabul etmemeleri.,Anger
Birisinin benim hakkımda iyi şeyler düşünmesi mutlu eder.,Happy
Ani bir durum karşısında korkarım.,Fear
Birisinin benim gıcık olacağımı bildiği halde o şeyi yinede yapması.,Anger
Bir arkadaşım bana nedensiz yere bağırdığı zaman üzülürüm.,Sadness
Bir kişinin maddi çıkarları sebebiyle başkasıyla ilişkisi varsa.,Anger
Doğru bildiğimi sandığım bir şeyi yanlış bildiğimi anladığımda.,Surprise
Tüm sınavlarımın bitmesi ve sonunda eve gitmek.,Happy
Japonya'daki ağzı yırtık kadının fotoğrafını gördüğümde.,Disgust
İnsanların salak salak konuşup en iyi olduğunu sanması.,Anger
Bir konuda tek şansımın olması ve o şansımı değerlendirememek.,Sadness
İki kişinin aynı bardaktan su içmesi.,Disgust
Son anda değiştirdiğim sorunun yanlış çıkması.,Sadness
Sınavlardan yüksek not aldığımda,Happy
"""minecraft"" oynarken bir köpek yarattım fakat bu köpek saldırgan olduğu için ondan korktum.",Fear
atların ölümü,Sadness
sevdiklerimin istedikleri şeylere sahip olmaları,Happy
İstediğim bir şey olduğunda.,Happy
Annemden gelen 16 cevapsız aramayı gördüğümde.,Fear
Göz göre göre yalan söylenmesi.,Anger
Düşük not aldığımda.,Sadness
Sokakta kusan birisini gördüğüm zaman.,Disgust
Cebimde para bulduğum an.,Happy
Bir şey beklemediğim gibi sonuçlanınca.,Surprise
Beklemediğim bir anda yolun ortasında kalmak ve arabanın bana doğru geldiğini görmek.,Fear
Arkadaşlarım şakanın ölçüsünü kaçırdığı zaman bir de hassas olduğum konulara dokundukları zaman.,Anger
Hayalini kurduğum şeylerin olmaması.,Sadness
Sokakta yere tüküren insanlar.,Disgust
İnsanlar beklemediğim tepkiler verdiği zaman.,Surprise
Futbol oynarken iyi bir hareket yapmak.,Happy
Arka sokaklardan.,Fear
Beklemediğim bir şey olduğunda.,Surprise
Sevildiğimi hissettiğim zaman.,Happy
Bir köpek beni kovaladığında.,Fear
Birisi bana samimiyetsiz davrandığı zaman.,Anger
Birisi bana kırıcı sözler söylediğinde.,Sadness
Birisi önümde kusarsa.,Disgust
Sınavda öylesine işaretlediğim sorular doğru çıktığında.,Surprise
Arkadaşımın tatlı yanaklarını sıktığımda.,Happy
Gittiğim maçta kavga çıktığı zaman.,Fear
Arkadaşım bana bebek gibi davranıp saçma sapan hareketler yaptığında.,Anger
Önde olduğum oyunu kaybetmek.,Anger
Kan gördüğüm zaman.,Disgust
Düşük beklediğim sınavdan yüksek not aldığımda.,Surprise
Çok sevdiğim edebiyat dergisini aldığımda.,Happy
Ailem ya da arkadaşlarıma bir şey olmasından korkarım.,Fear
İnsanların mantıksız ve gereksiz işler yapmasına.,Anger
Etrafımdaki insanların benden beklediklerini gerçekleştiremediğim zaman.,Sadness
Yemek yerken etrafımdakilerin böceklerden söz etmesi.,Disgust
İnsanların göründükleri gibi olmadıklarını anladığımda.,Surprise
Emeğimin karşılığını aldığımda.,Happy
Arkamdan köpek kovaladığı zaman.,Fear
İnsanlar beni haksız yere yargıladıkları zaman.,Anger
Çalıştığım halde başarılı olamadığım zaman.,Sadness
Kan gördüğüm zaman.,Disgust
Değiştirdiğim sorunun cevabı doğru çıktığında.,Happy
Çok sevdiğim birisinin başına bir şey gelmesi.,Sadness
Umumi tuvaletlerin kokusu.,Disgust
Her hangi bir konuda başarılı olduğum zaman.,Happy
Karanlıkta kaldığımda korkarım.,Fear
Oyun oynarken öfkeleniyorum.,Anger
Ayağım kırıldığı zaman uzun süre futbol oynayamamak üzmüştü.,Sadness
İnternet aniden gittiği zaman.,Anger
Futbol turnuvasında 2 kere penaltı kurtardığımda mutlu oldum.,Happy
Elimde telefonum varken yüksek bir yerde isem telefonumu düşürmekten korkarım.,Fear
Basit goller yediğim zaman.,Sadness
Futbol turnuvasında çok basit goller yediğimde çok üzüldüm.,Sadness
"Pizzadan zehirlenmiştim, o yüzden pizzadan tiksinirim.",Disgust
Okullar arası futbol turnuvasında gol kaçırmıştım.,Sadness
Kardeşim ilk kez konuştuğunda çok mutlu olmuştum.,Happy
Bir keresinde sokakta birisi beni takip etmişti.,Fear
Masum olmama rağmen suçlandığım zaman öfkelenirim.,Anger
Anneannem öldüğünde çok üzülmüştüm.,Sadness
Burnunu karıştıran birisini gördüğüm zaman tiksinirim.,Disgust
Uzun süredir görmediğim birisiyle karşılaştığımda şaşırırım.,Surprise
"Yurtta yemek bulamayıp aç kaldığımda, annem hasta haliyle bana yemek getirmişti.",Happy
Sınavların olduğu gün korkarım.,Fear
Öğretmenler neden çalışmadığımızı sorduğunda.,Anger
İnsanların pis bıraktığı ortamlardan tiksinirim.,Disgust
Edebiyat sınavından 100 puan aldığımda şaşırdım.,Surprise
Böceklerden korkarım.,Fear
Çok inandığım bir oyunda kaybettiğimde üzüldüm.,Sadness
Tembel olan arkadaşımın edebiyat sınavından 100 aldığını gördüğümde şaşırdım.,Surprise
Bir arkadaşımı gördüğümde bana gülümsemesi mutlu ediyor.,Happy
Sınavlardan önce korkarım.,Fear
Otobüs durmadan geçip gittiği zaman.,Anger
Kardeşim hastalandığı zaman.,Sadness
Sosis ya da sucuk gibi sakatatlardan tiksinirim.,Disgust
Beklemediğim bir not aldığım zaman.,Surprise
Sınavdan 490 puan aldığımda mutlu oldum.,Happy
Evde tek başımayken sesler duyduğumda korkarım.,Fear
Salak yerine konulduğumda.,Anger
Teyzemin ölümüne üzüldüm.,Sadness
Matematik sınavından 90 aldığımda şaşırdım.,Surprise
Ailem ya da arkadaşlarımla güzel vakit geçirdiğimde.,Happy
"Trafik kazası geçirmek üzereydik, o zaman çok korkmuştum.",Fear
Yakınlarımdan birisinde ciddi bir sağlık sorunu olduğunda üzülürüm.,Sadness
Otobüs havasız ve kötü koktuğu zaman.,Disgust
Beklemediğim bir puan aldığımda.,Surprise
Sınavdan yüksek not alınca ve sürpriz yapıldığı zaman.,Surprise
Topluluk önünde konuşmak ve sınavlardan önce korkarım.,Fear
Duygularımla dalga geçildiği zaman.,Anger
"Düşük not, yakın bir arkadaşımla kavga etmek ve ailem tarafından eleştirilmek üzer.",Sadness
İnsanların hep kendi çıkarlarına göre hareket etmesi.,Anger
Beklemediğim bir kişi hakkında kötü bir şey öğrendiğim zaman.,Surprise
Sınavlar kolay olduğunda mutlu olurum.,Happy
Uyuyamamaktan korkarım.,Fear
Uyandırılmak.,Anger
Sınavlar zor olduğunda üzülürüm.,Sadness
Dar düşünceli ve geri kafalı insanlarla konuşmak zorunda kaldığımda.,Anger
Genel olarak hayat hep şaşırtıcı.,Surprise
Aradığım birisinin telefonuna cevap alamadığım zaman korkarım.,Fear
Birisi işlerime burnunu soktuğu zaman.,Anger
Geçen hafta futbol maçında yenildiğimizde üzüldüm.,Sadness
Birisi ellerini yıkamadan bana dokunduğunda.,Disgust
Çalışmadığım bir dersin sınavından yüksek not aldığımda.,Happy
Eve gittiğim zamanlar mutlu olurum.,Happy
Bazı öğretmenlerden korkarım.,Fear
Çalıştığım sınavdan düşük not aldığım zaman öfkeleniyorum.,Anger
Yazılı haftası başladığı zaman.,Fear
Yurt yemeklerinden tiksiniyorum.,Disgust
Olmasını beklemediğim bir olay olduğu zaman şaşırırım.,Surprise
Kardeşim doğduktan sonra onu ilk gördüğüm an.,Happy
Dedemin hastaneye kaldırıldığını öğrendiğim an.,Sadness
Arkadaşlarımın benim dedikodumu yaptıklarını öğrendiğim an.,Anger
Arkadaşımın babasıyla kavga ettiğini öğrendiğim zaman.,Sadness
Okul tuvaletlerinden.,Disgust
Ailemin doğum günümde bana sürpriz yapması.,Happy
Çok aç eve gittiğimde en sevdiğim yemeklerin yapıldığını gördüğümde mutlu oluyorum.,Happy
Ağabeyimin trafik kazası geçirdiğini sanmıştım.,Fear
Yemek hane sırasında birisini önüme geçtiği zaman sinirleniyorum.,Anger
Kuzenim trafik kazası geçirmişti ve ölüm riski vardı.,Sadness
Okul tuvaletlerinin pisliğini gördüğümde.,Disgust
Ağabeyimin üniversite sınavında kaydırma yaptığını öğrendiğimde.,Sadness
Çalışmadığım sınava girdim ve iyi geçti.,Surprise
Aniden yüksek ses duyduğumda.,Fear
Birisini haksızlık yapıldığında çok kızarım.,Anger
İki ay önce arkadaşım trafik kazası geçirmişti.,Sadness
Yağmurdan sonra ortaya çıkan salyangozun üstüne bastığımda tiksindim.,Disgust
En sevdiğim diziye ara verildiğinde.,Sadness
Kendimi güvende hissettiğim anlar mutluyum.,Happy
Yılan gördüğüm zaman.,Fear
Bazı öğretmenleri gördüğümde öfkeleniyorum.,Anger
Hayal kırıklığına uğradığım anlar üzülürüm.,Sadness
Yurt yemeklerini gördüğüm an.,Disgust
Bazı arkadaşlar sınavı kötü geçmesine rağmen iyi not alıyorlar. Bu beni şaşırtıyor.,Surprise
Basketbol oynadığımda.,Happy
Bir suç işlediğimde babamın tepkisinden korkarım.,Fear
Bazı öğretmenlerin hayatımıza fazlaca karışması.,Anger
Arkadaşlarıma verdiğim değeri göremediğimde üzülürüm.,Sadness
Yurttaki yemekleri yediğimde tiksiniyorum.,Disgust
Çok çalıştığım sınavdan beklemediğim bir not almak.,Surprise
Bu liseyi kazandığımda çok mutlu oldum.,Happy
Kolum çatladığında kırıldı sanıp korkmuştum.,Fear
Çok çalıştığım fizik sınavından 72 aldığımda sinirlendim.,Anger
Etrafımda birisi var sandım fakat kimse yoktu. Şaşırmıştım.,Surprise
Hoşlandığım çocuk bana mesaj attığında.,Happy
Hoşlandığım çocuğun bana mesaj atmayacağını düşündüğümde.,Sadness
Hoşlandığım çocuk kısa cevap verdiğinde.,Sadness
Hoşlandığım çocuk mesaj atmadığında.,Sadness
Hoşlandığım çocuk başkasına mesaj attığı zaman.,Anger
Hoşlandığım çocuk bana ilk defa mesaj attığında.,Happy
Uydurduğum sorunun cevabının doğru çıkması mutlu etti.,Happy
Sınavlardan sonra notumu beklerken korkarım.,Fear
Futbol turnuvasından diskalifiye edildiğimiz zaman.,Sadness
Umumi tuvaletlerde sifonu çekilmemiş gördüğüm zaman tiksiniyorum.,Disgust
Spor yaparken.,Happy
Bazı korku filmleri.,Fear
El şakası.,Anger
Arkadaşlarımla aram bozulursa.,Sadness
Kusmak.,Disgust
Tatillerde ödev verilmesi.,Anger
Sınavdan sevmediğim kızdan yüksek puan alınca mutlu oldum.,Happy
Köpekler peşimden koşturduğu zaman korkarım.,Fear
Yüzüme gülen insanların arkamdan konuştuklarını öğrendiğim an.,Anger
Yanlış anlaşılmak üzer.,Sadness
Beklemediğim kişilerden beklemediğim tepkiler gördüğümde.,Surprise
Klasik sandığım sınavın çoktan seçmeli sınav olduğunu gördüğümde mutlu oldum.,Happy
Sadece Allah'tan korkarım.,Fear
"""Karşıyaka-Göztepe"" maçında yenildiğimiz zaman.",Sadness
"""Göztepe"" küme düştüğünde üzüldüm.",Sadness
Espri yapınca kendim bile tiksiniyorum.,Disgust
Sınavdan yüksek not alınca şaşırdım.,Surprise
Yoluma aniden köpek çıktığı zaman.,Fear
Matematik sınavının kötü geçmesi.,Sadness
Kusmak.,Disgust
Düşük beklediğim sınavdan yüksek not aldığım zaman.,Happy
Sınavlar bittiğinde ve sevildiğimi hissettiğimde mutlu olurum.,Happy
"Minibüste şoförle tek başıma kalmak, Köpekler, evde tek başıma kalmak ve kabus görmek.",Fear
Salak yerine konulmak öfkelendirir.,Anger
"Sokakta çalışan çocuk gördüğümde , annem ve babam tartıştıklarında ve sevdiğim bir arkadaşımla tartıştığımızda üzülürüm.",Sadness
Kusmuk görmek ve ortak tabaktan yemek yemek.,Disgust
"Düşük beklerken yüksek not aldığımda, birisi tarafından sevilmediğimi düşündüğümde aslında sevildiğimi öğrendiğimde ve önemsendiğimde şaşırıyorum.",Surprise
Sevmediğim kişinin gittiğini görmek mutlu etti.,Happy
Gittiğini sandığım kişinin gitmediğini öğrendiğimde.,Surprise
Öğretmenlerin sadece kendi dersi varmış gibi ölüme ödev vermesi.,Anger
O kişi hakkında iyi şeyler söylenmesi.,Happy
Evcil hayvanımın yavrulaması.,Happy
Kabus görmek.,Fear
İşlenmeyen konuların sınavda soru olarak sorulması.,Anger
Birisinin önümde kusması.,Disgust
Beklediğim film vizyona girdiği zaman.,Happy
Cinlerle ilgili muhabbet edildiği zaman.,Fear
İnsanlara gösterdim sevgiyi onlardan göremediğimde öfkelenirim.,Anger
Arkadaşım hapşırdığı zaman sümüğü çıktı ve bu hala aklıma geldikçe kusasım geliyor.,Disgust
Yılbaşı çekilişinde bana Yağmur çıktığında şaşırdım.,Surprise
Sınavda çalıştığım yerden soru çıkması. Güvende olduğumu hissetmek. Değer verildiğini hissetmek.,Happy
"Sınavdan çalışmadığım yerden soru çıkması.
      Ailemden birisini kaybetmek.
      Arkadaşlarımın benden uzaklaşması.
      Yanlış anlaşılmak.",Sadness
"Haksızlığa uğramak.
      Çabamın dikkate alınmaması.",Anger
İnsanların ağzını şapırdatması ve yemeğimden sinek çıkması.,Disgust
Sınavda uydurduğum sorunun doğru çıkması ve ailemin hafta sonu sürpriz ziyareti.,Happy
Sınavlar bittiği zaman mutlu oluyorum.,Happy
Evde yalnızken tuhaf sesler duyduğum zaman.,Fear
Sevmediğim insanları gördüğümde.,Anger
Birisine kötülük yaptığım zaman.,Sadness
Kusan birisini gördüğümde.,Disgust
Güvendiğim bir kişinin ihanetine uğradığım zaman.,Anger
Yüksek not alınca.,Happy
Sınav notu açıklanırken.,Fear
Yüksek beklediğim sınavdan düşük not aldığımda.,Sadness
Sınavdan düşük not alınca.,Sadness
Sınavda saçma sorular gördüğümde.,Anger
Düşük beklediğim sınavdan yüksek not aldığımda.,Happy
Arkadaşlarımla iyi vakit geçirdiğimde.,Happy
Arkadaşlarım beklemediğim kötü davranışta bulundukları zaman.,Anger
Arkadaşlarım bana kötü davranınca.,Anger
Arkadaşlarımın kötü davranışları.,Anger
Arkadaşlarımın beklemediğim davranışları.,Surprise
Babamın beni öperek uyandırması.,Happy
Cadılar bayramında palyaço maskesi takan çocuğu gördüğümde korktum.,Fear
Egoist insanlara öfkelenirim.,Anger
Soğukta sokakta ince giyinmiş çocukları gördüğümde üzülürüm.,Sadness
İnsanların sesli şekilde sümkürmesi.,Disgust
Matematik sınavındaki sorular beni şaşırtıyor.,Surprise
Hiç mutlu hissetmiyorum.,Sadness
Yolda yürürken laf atarak taciz edenlerden korkuyorum.,Fear
Bana haber vermeden bir şeyler yapıldığında.,Anger
Annemle küstüğümüz zaman üzülmüştüm.,Sadness
Eski okulumda yemeğin içinden tırtıl çıkmıştı.,Disgust
İptal etmek zorunda kaldığım bir programı engeller kalktıktan sonra hayata geçirdiğimde çok mutlu oldum.,Happy
İnternet'te gördüğüm bir fotoğraf beni çok korkuttu.,Fear
Ülkedeki olaylara duyarsız kalan insanlara öfkeleniyorum.,Anger
Çok sevdiğim bir oyuncunun ölümüne üzüldüm.,Sadness
Kusmuk görmek.,Disgust
3 yıldır aynı okulda olmamıza rağmen hiç konuşmadığımız birisi bana günaydın dediğinde şaşırdım.,Surprise
Doğum günümde yapılan sürpriz mutlu etti.,Happy
Beklemediğim bir şey ile karşılaştığımda korkarım.,Fear
Boyum ya da ismimle ilgili espri yapıldığında öfkelenirim.,Anger
Babaannem öldüğünde çok üzüldüm.,Sadness
Farelerden tiksinirim.,Disgust
Doğum günümde yapılan büyük sürpriz karşısında şaşırdım.,Surprise
Tatil olup eve gittiğimde mutlu olurum.,Happy
Şampiyonlar liginde erken gol yediğimizde.,Sadness
Birisi düşüncelerim hakkında benimle uğraşırsa öfkelenirim.,Anger
İnsanların duyarsız olması ve gençlerin kültüründen uzak yetişmesi.,Sadness
Sigara içen birisiyle aynı ortamda bulunmak tiksindiriyor.,Disgust
Vapurda kitap okurken çok mutlu oluyorum.,Happy
Ulaşmak istediğim birisine ulaşamadığımda başına bir şey geldi diye korkarım.,Fear
Üşümekten nefret ederim. Birisi ben üşürken camı açarsa çok sinirlenirim.,Anger
Bir yakınımın intihar ettiğini öğrendiğimde çok üzülmüştüm.,Sadness
Ameliyat olmuş birisinin dikişlerine bakmak tiksindiriyor.,Disgust
